Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,14.170000,15.250000,14.170000,14.870000,14.870000,695800
2019-01-03,14.560000,14.790000,13.900000,14.140000,14.140000,1121200
2019-01-04,14.450000,14.860000,14.380000,14.680000,14.680000,621900
2019-01-07,14.770000,15.560000,14.460000,15.220000,15.220000,948300
2019-01-08,15.550000,15.790000,14.970000,15.420000,15.420000,701900
2019-01-09,15.540000,16.250000,15.420000,16.120001,16.120001,667700
2019-01-10,15.960000,16.629999,15.660000,16.430000,16.430000,413600
2019-01-11,16.330000,17.010000,16.110001,16.780001,16.780001,526400
2019-01-14,16.480000,16.670000,15.780000,16.120001,16.120001,394400
2019-01-15,16.150000,16.809999,16.040001,16.590000,16.590000,357800
2019-01-16,16.690001,17.020000,16.260000,16.299999,16.299999,301200
2019-01-17,16.010000,16.600000,15.740000,16.530001,16.530001,385200
2019-01-18,16.670000,16.809999,16.370001,16.670000,16.670000,431400
2019-01-22,16.549999,16.549999,15.880000,16.000000,16.000000,343700
2019-01-23,16.110001,16.430000,15.650000,16.000000,16.000000,285200
2019-01-24,16.209999,17.540001,16.049999,17.280001,17.280001,648800
2019-01-25,17.280001,18.110001,17.180000,17.920000,17.920000,725400
2019-01-28,17.350000,18.030001,17.030001,17.469999,17.469999,606100
2019-01-29,17.430000,17.469999,17.120001,17.309999,17.309999,289600
2019-01-30,17.530001,17.799999,17.070000,17.590000,17.590000,388800
2019-01-31,17.520000,18.360001,17.430000,18.030001,18.030001,608200
2019-02-01,18.020000,18.360001,17.719999,18.040001,18.040001,414000
2019-02-04,18.020000,18.940001,17.910000,18.910000,18.910000,698200
2019-02-05,18.850000,18.990000,18.090000,18.230000,18.230000,727100
2019-02-06,15.650000,16.160000,15.250000,15.260000,15.260000,2973600
2019-02-07,15.020000,16.000000,15.000000,15.630000,15.630000,1319000
2019-02-08,15.450000,16.610001,15.360000,16.459999,16.459999,588600
2019-02-11,16.500000,17.020000,16.280001,16.959999,16.959999,460300
2019-02-12,17.190001,17.570000,16.790001,17.280001,17.280001,505500
2019-02-13,17.320000,17.780001,17.260000,17.340000,17.340000,524400
2019-02-14,17.280001,17.650000,17.250000,17.370001,17.370001,296000
2019-02-15,17.459999,17.930000,17.219999,17.770000,17.770000,454400
2019-02-19,17.690001,17.770000,17.270000,17.420000,17.420000,424900
2019-02-20,17.500000,17.940001,17.400000,17.770000,17.770000,489400
2019-02-21,17.790001,18.190001,17.559999,17.709999,17.709999,489900
2019-02-22,17.879999,18.320000,17.680000,18.309999,18.309999,253400
2019-02-25,18.570000,19.360001,18.540001,19.209999,19.209999,547600
2019-02-26,19.110001,19.610001,18.870001,19.270000,19.270000,566000
2019-02-27,19.020000,19.430000,18.750000,19.280001,19.280001,530100
2019-02-28,19.180000,19.290001,18.850000,19.090000,19.090000,337900
2019-03-01,19.299999,19.719999,19.090000,19.530001,19.530001,799400
2019-03-04,19.700001,20.070000,19.139999,19.219999,19.219999,602500
2019-03-05,19.170000,19.430000,18.620001,18.629999,18.629999,293500
2019-03-06,18.620001,18.620001,17.530001,17.580000,17.580000,582400
2019-03-07,17.520000,17.799999,17.170000,17.600000,17.600000,385900
2019-03-08,17.330000,17.719999,17.330000,17.469999,17.469999,462400
2019-03-11,17.540001,18.309999,17.510000,18.299999,18.299999,405900
2019-03-12,18.360001,18.469999,18.070000,18.290001,18.290001,249900
2019-03-13,18.410000,18.709999,18.280001,18.600000,18.600000,276700
2019-03-14,18.590000,18.770000,18.440001,18.559999,18.559999,243100
2019-03-15,18.709999,19.610001,18.709999,19.340000,19.340000,828800
2019-03-18,19.350000,19.410000,18.719999,19.080000,19.080000,440100
2019-03-19,19.200001,19.320000,18.930000,19.180000,19.180000,413700
2019-03-20,19.170000,19.430000,18.850000,18.879999,18.879999,342800
2019-03-21,18.809999,19.360001,18.639999,19.070000,19.070000,547900
2019-03-22,18.940001,19.090000,17.950001,17.969999,17.969999,466900
2019-03-25,17.830000,18.070000,17.459999,17.500000,17.500000,480100
2019-03-26,17.730000,18.020000,17.580000,17.799999,17.799999,715300
2019-03-27,16.719999,16.889999,16.000000,16.450001,16.450001,1274400
2019-03-28,16.459999,16.750000,16.330000,16.480000,16.480000,305700
2019-03-29,16.650000,16.870001,16.420000,16.709999,16.709999,339700
2019-04-01,16.990000,17.450001,16.780001,17.330000,17.330000,402500
2019-04-02,17.340000,17.469999,16.990000,17.290001,17.290001,410800
2019-04-03,17.600000,18.250000,17.440001,17.940001,17.940001,518700
2019-04-04,17.980000,18.340000,17.799999,18.000000,18.000000,382100
2019-04-05,18.170000,18.360001,17.950001,17.959999,17.959999,307800
2019-04-08,17.860001,17.959999,17.639999,17.940001,17.940001,228200
2019-04-09,18.410000,18.799999,17.910000,17.950001,17.950001,450100
2019-04-10,17.959999,18.320000,17.950001,18.219999,18.219999,377200
2019-04-11,17.700001,17.700001,16.139999,16.160000,16.160000,1450300
2019-04-12,16.389999,16.530001,15.900000,16.150000,16.150000,808700
2019-04-15,16.290001,16.870001,16.250000,16.379999,16.379999,944300
2019-04-16,16.500000,16.730000,16.350000,16.690001,16.690001,881900
2019-04-17,16.940001,17.240000,16.170000,16.549999,16.549999,519900
2019-04-18,16.490000,16.830000,16.360001,16.410000,16.410000,499700
2019-04-22,16.420000,16.430000,16.139999,16.200001,16.200001,392900
2019-04-23,16.260000,16.459999,16.110001,16.209999,16.209999,672700
2019-04-24,15.100000,16.240000,15.050000,15.850000,15.850000,2639900
2019-04-25,14.980000,15.680000,14.260000,14.360000,14.360000,1429800
2019-04-26,14.250000,14.420000,13.780000,14.350000,14.350000,538500
